	SampleID	SiteName	Station	Session	Date	Time	Temp	Salinity	DO	DO_sat	pH	Turbidity	TotalN	TotalP	Phosphate	Silicate	NNN	NH4	Lat	Long	QA issues or comments
149	WUL180323	Ulua Beach	WUL	10	03/23/18	08:45	24.8	34.4	6.77	99.2	8.15	1.44	168.27	10.16	8.07	259.90	112.75	2.58	20.691120	-156.444201	
150	WWA180323	Wailea Beach	WWA	10	03/23/18	09:10	24.9	34.6	6.78	99.5	8.20	0.62	103.80	9.62	7.38	188.70	30.35	1.95	20.681560	-156.443524	
151	WPO180323	Poolenalena (Chang's Beach)	WPO	10	03/23/18	09:30	25.3	34.7	6.88	101.8	8.22	0.61	100.01	6.43	6.39	143.06	34.31	0.28	20.663390	-156.441968	NH4 below detectable limit
152	WPL180323	Palauea	WPL	10	03/23/18	09:50	25.6	34.7	6.77	100.6	8.21	0.79	113.78	7.45	6.41	162.00	56.14	2.03	20.669565	-156.442907	
153	KWP180403	Waipuilani Park	KWP	11	04/03/18	08:00	25.2	33.9	6.40	94.6	8.08	13.50	92.08	11.27	9.18	443.25	13.26	2.66	20.755056	-156.459602	
154	KKS180403	Kihei South (Lipoa)	KKS	11	04/03/18	08:24	25.2	32.6	6.35	93.1	8.10	6.48	207.85	16.07	13.49	1091.70	143.32	3.71	20.747334	-156.457881	
155	KKP180403	Kalama Park	KKP	11	04/03/18	08:41	25.5	34.4	6.66	99.0	8.16	5.72	118.76	11.39	8.38	344.40	49.27	2.56	20.730973	-156.453720	
156	KCP180403	Cove Park	KCP	11	04/03/18	09:02	25.8	31.7	6.67	98.2	8.13	2.77	687.67	43.67	36.92	2280.32	658.96	10.49	20.727434	-156.450077	
157	KKO180403	Kamaole Beach I	KKO	11	04/03/18	09:23	26.3	34.3	6.62	99.3	8.18	1.34	118.86	11.41	6.87	333.38	50.83	0.57	20.721985	-156.448183	
158	KKT180403	Kamaole Beach III	KKT	11	04/03/18	09:44	25.8	34.5	6.59	98.8	8.17	1.49	163.01	9.43	6.58	337.31	78.31	2.01	20.712908	-156.446596	
159	MML180404	Makena Landing	MML	11	04/04/18	08:05	25.2	34.7	6.64	98.5	8.15	2.75	138.80	9.60	7.79	313.37	50.04	3.74	20.653913	-156.441174	
160	MMB180404	Maluaka Beach	MMB	11	04/04/18	08:35	25.3	34.7	6.65	98.8	8.14	0.50	144.60	8.87	6.20	310.61	76.64	2.19	20.645598	-156.443859	
161	MBS180404	Makena Beach Shoreline	MBS	11	04/04/18	09:00	25.0	35.3	6.75	100.1	8.19	0.47	68.94	7.92	4.31	38.82	3.71	0.28	20.630610	-156.446183	NH4 below detectable limit
162	NHP180405	Haycraft Park	NHP	11	04/05/18	08:13	25.4	32.7	6.53	95.5	8.04	5.99	375.65	14.02	11.25	1182.56	333.72	5.56	20.796414	-156.503198	
163	NKP180405	Kealia Pond	NKP	11	04/05/18	08:42	25.7	33.9	6.74	99.8	8.14	5.76	173.69	8.36	7.60	539.69	99.33	5.39	20.794936	-156.485587	
164	NSB180405	Sugar Beach	NSB	11	04/05/18	09:00	26.0	34.3	6.67	99.6	8.14	5.75	169.53	10.49	8.66	566.38	104.10	2.62	20.784204	-156.466463	
165	NKC180405	Kihei Canoe Club	NKC	11	04/05/18	09:22	26.3	34.0	6.69	100.3	8.15	5.71	218.65	13.38	9.32	718.47	158.50	1.99	20.781403	-156.463176	
166	NMP180405	Mai Poina 'Oe Ia'u	NMP	11	04/05/18	09:35	26.8	32.8	6.61	99.3	8.12	28.30	248.83	13.91	12.08	1451.92	180.88	3.65	20.774894	-156.460776	
167	NKN180405	Kalepolepo North	NKN	11	04/05/18	09:51	27.0	32.5	6.32	95.0	8.12	33.07	205.07	13.98	12.65	1290.13	127.92	5.45	20.765132	-156.459344	
168	WKD180406	Kilohana Dr	WKD	11	04/06/18	07:55	25.6	35.0	6.75	100.3	8.18	0.74	97.92	8.26	5.33	120.84	19.57	0.62	20.702214	-156.445921	
169	WKB180406	Keawekapu Beach	WKB	11	04/06/18	08:20	25.7	35.1	6.72	100.1	8.18	0.61	95.19	7.73	5.42	144.31	24.75	0.41	20.695939	-156.444632	
170	WUL180406	Ulua Beach	WUL	11	04/06/18	08:45	25.7	34.9	6.77	100.8	8.17	0.68	166.64	7.69	6.37	241.29	98.74	2.76	20.691120	-156.444201	
171	WWA180406	Wailea Beach	WWA	11	04/06/18	09:08	26.1	35.2	6.70	100.6	8.19	0.50	73.04	7.45	4.80	82.83	7.21	0.28	20.681560	-156.443524	NH4 below detectable limit
172	WPL180406	Palauea	WPL	11	04/06/18	09:32	26.1	35.1	6.72	100.7	8.18	1.35	101.68	8.44	6.01	129.11	32.85	1.03	20.669565	-156.442907	
173	WPO180406	Poolenalena (Chang's Beach)	WPO	11	04/06/18	09:52	26.1	35.0	6.76	101.4	8.20	0.53	100.15	8.07	5.81	128.56	32.51	1.04	20.663390	-156.441968	
174	KWP180417	Waipuilani Park	KWP	12	04/17/18	08:02	24.8	33.4	6.38	92.6	8.06	11.47	118.41	11.17	9.68	598.66	13.82	3.84	20.755056	-156.459602	
175	KKS180417	Kihei South (Lipoa)	KKS	12	04/17/18	08:18	25.4	32.6	6.15	89.8	8.09	9.17	174.74	11.48	9.90	886.34	88.61	2.09	20.747334	-156.457881	
176	KKP180417	Kalama Park	KKP	12	04/17/18	08:37	25.5	34.7	6.68	98.9	8.17	9.15	103.26	10.19	5.88	207.65	24.14	0.99	20.730973	-156.453720	
177	KCP180417	Cove Park	KCP	12	04/17/18	08:57	25.9	32.3	6.70	98.5	8.15	4.17	602.55	33.46	29.81	1742.07	565.72	4.80	20.727434	-156.450077	
178	KKO180417	Kamaole Beach I	KKO	12	04/17/18	09:13	25.9	34.2	6.66	98.9	8.18	1.37	199.53	10.43	6.10	375.58	48.97	1.87	20.721985	-156.448183	
179	KKT180417	Kamaole Beach III	KKT	12	04/17/18	09:33	25.6	34.1	6.70	99.3	8.17	1.44	161.62	13.30	6.40	395.00	71.10	1.80	20.712908	-156.446596	
180	MML180418	Makena Landing	MML	12	04/18/18	08:00	25.3	34.6	6.62	97.9	8.16	1.30	112.79	10.45	5.59	270.43	35.06	1.84	20.653913	-156.441174	
181	MMB180418	Maluaka Beach	MMB	12	04/18/18	08:26	25.6	34.4	6.68	99.2	8.18	0.71	118.82	10.03	3.84	190.01	41.59	0.28	20.645598	-156.443859	NH4 below detectable limit
182	MON180418	Oneuli	MON	12	04/18/18	08:45	25.5	33.7	6.69	98.9	8.10	1.33	170.42	12.35	9.70	977.80	100.24	1.42	20.639866	-156.447406	
183	MBS180418	Makena Beach Shoreline	MBS	12	04/18/18	09:10	25.5	35.1	6.69	99.8	8.20	0.58	81.58	8.97	3.88	50.02	2.63	0.28	20.630610	-156.446183	NH4 below detectable limit
184	NHP180419	Haycraft Park	NHP	12	04/19/18	08:10	24.8	34.6	6.76	99.2	8.14	2.66	128.36	7.29	5.87	334.67	53.19	1.71	20.796414	-156.503198	
185	NKP180419	Kealia Pond	NKP	12	04/19/18	08:40	24.8	35.0	6.74	98.9	8.18	3.18	80.79	7.64	5.17	106.11	3.99	1.08	20.794936	-156.485587	
186	NSB180419	Sugar Beach	NSB	12	04/19/18	09:05	25.4	34.7	6.65	98.5	8.16	3.90	106.74	9.17	6.95	247.79	33.70	2.55	20.784204	-156.466463	
187	NKC180419	Kihei Canoe Club	NKC	12	04/19/18	09:20	25.8	34.2	6.68	99.3	8.15	2.66	250.70	10.35	7.21	417.57	183.46	1.32	20.781403	-156.463176	
188	NMP180419	Mai Poina 'Oe Ia'u	NMP	12	04/19/18	09:40	25.5	33.2	6.60	97.2	8.13	3.17	327.26	11.02	9.74	1339.02	277.08	3.16	20.774894	-156.460776	
189	NKN180419	Kalepolepo North	NKN	12	04/19/18	10:00	25.6	30.1	6.84	99.1	8.16	11.23	399.66	18.81	15.76	2329.65	351.04	4.00	20.765132	-156.459344	
190	WKD180420	Kilohana Dr	WKD	12	04/20/18	07:57	25.5	34.7	6.67	98.9	8.17	1.06	110.73	9.32	5.06	125.34	17.15	1.02	20.702214	-156.445921	
191	WKB180420	Keawekapu Beach	WKB	12	04/20/18	08:23	25.7	35.0	6.69	99.6	8.19	0.87	199.01	9.15	4.70	86.40	7.42	6.94	20.695939	-156.444632	
192	WUL180420	Ulua Beach	WUL	12	04/20/18	08:42	25.6	34.2	6.71	99.5	8.15	1.17	196.58	8.12	5.46	226.95	123.73	2.39	20.691120	-156.444201	
193	WWA180420	Wailea Beach	WWA	12	04/20/18	08:55	25.6	34.7	6.71	99.8	8.19	1.05	125.74	9.25	5.26	199.90	24.68	3.80	20.681560	-156.443524	
194	WPL180420	Palauea	WPL	12	04/20/18	09:30	25.7	34.7	6.68	99.6	8.18	0.97	169.78	12.67	5.10	143.73	49.15	3.96	20.669565	-156.442907	
195	WPO180420	Poolenalena (Chang's Beach)	WPO	12	04/20/18	09:48	26.1	34.7	6.72	100.8	8.21	0.54	169.67	9.22	4.15	172.83	56.90	1.68	20.663390	-156.441968	
196	KWP180501	Waipuilani Park	KWP	13	05/01/18	07:57	23.4	32.3	6.25	88.0	8.07	6.93	114.91	11.27	9.72	810.92	10.14	3.21	20.755056	-156.459602	
197	KKS180501	Kihei South (Lipoa)	KKS	13	05/01/18	08:20	24.7	33.7	5.94	86.4	8.13	9.81	143.94	8.16	6.92	543.10	51.05	2.85	20.747334	-156.457881	
198	KKP180501	Kalama Park	KKP	13	05/01/18	08:38	24.8	34.8	6.80	99.6	8.19	3.28	106.02	14.30	5.75	188.89	20.93	2.28	20.730973	-156.453720	
199	KCP180501	Cove Park	KCP	13	05/01/18	08:54	25.1	32.9	6.82	99.4	8.17	2.33	460.56	27.92	23.51	1351.63	414.65	5.78	20.727434	-156.450077	
200	KKO180501	Kamaole Beach I	KKO	13	05/01/18	09:09	25.3	34.0	6.74	99.1	8.20	2.38	147.85	11.51	7.12	476.56	63.92	1.29	20.721985	-156.448183	
201	KKT180501	Kamaole Beach III	KKT	13	05/01/18	09:28	25.0	34.1	6.76	99.0	8.18	0.77	131.39	10.33	7.06	372.56	54.66	2.45	20.712908	-156.446596	
202	MML180502	Makena Landing	MML	13	05/02/18	08:15	25.1	34.8	6.64	97.8	8.18	1.07	115.78	11.68	7.29	300.59	31.54	2.68	20.653913	-156.441174	
203	MMB180502	Maluaka Beach	MMB	13	05/02/18	08:40	25.3	34.1	6.63	97.5	8.15	1.10	243.07	9.92	8.11	614.21	166.35	2.03	20.645598	-156.443859	
204	MON180502	Oneuli	MON	13	05/02/18	08:50	25.3	34.1	6.67	98.1	8.10	1.41	151.20	13.70	12.09	881.82	87.80	2.19	20.639866	-156.447406	
205	MBS180502	Makena Beach Shoreline	MBS	13	05/02/18	09:15	25.4	35.5	6.73	100.0	8.19	0.77	76.55	8.51	5.45	67.06	1.83	1.29	20.630610	-156.446183	
206	MAN180502	Ahihi North	MAN	13	05/02/18	09:33	26.0	35.0	7.28	109.1	8.14	1.70	77.68	7.51	6.57	272.75	5.39	2.50	20.618366	-156.437572	
207	MAS180502	Ahihi South	MAS	13	05/02/18	09:40	25.8	34.4	6.50	96.7	8.08	1.65	137.08	19.77	18.06	1475.00	68.89	2.16	20.613800	-156.436853	
208	NHP180503	Haycraft Park	NHP	13	05/03/18	08:20	25.7	34.4	6.78	100.6	8.14	7.73	202.15	10.60	7.41	511.28	106.00	2.90	20.796414	-156.503198	
209	NKP180503	Kealia Pond	NKP	13	05/03/18	08:55	25.6	35.6	6.69	99.6	8.18	1.21	71.14	8.24	5.36	61.85	1.11	1.54	20.794936	-156.485587	
210	NSB180503	Sugar Beach	NSB	13	05/03/18	09:20	25.8	35.0	6.67	99.5	8.16	4.39	132.64	10.46	7.20	270.60	30.10	4.93	20.784204	-156.466463	
211	NKC180503	Kihei Canoe Club	NKC	13	05/03/18	09:33	25.9	34.3	6.67	99.2	8.15	1.81	329.95	10.85	8.66	716.15	316.55	2.15	20.781403	-156.463176	
212	NMP180503	Mai Poina 'Oe Ia'u	NMP	13	05/03/18	09:55	26.2	32.3	6.72	99.3	8.11	6.00	542.27	15.47	14.31	2209.98	457.18	2.27	20.774894	-156.460776	
213	NKN180503	Kalepolepo North	NKN	13	05/03/18	10:15	26.6	29.9	6.74	99.3	8.18	3.41	534.07	20.22	18.46	2872.71	436.64	2.71	20.765132	-156.459344	
214	WKD180504	Kilohana Dr	WKD	13	05/04/18	08:10	25.4	35.2	6.59	97.9	8.18	0.57	108.51	13.08	5.33	171.91	24.23	1.29	20.702214	-156.445921	
215	WKB180504	Keawekapu Beach	WKB	13	05/04/18	08:30	25.7	35.3	6.68	99.6	8.18	0.59	103.93	9.10	4.41	111.82	9.44	3.14	20.695939	-156.444632	
216	WUL180504	Ulua Beach	WUL	13	05/04/18	08:38	25.9	34.8	6.47	96.7	8.15	1.63	197.99	9.88	5.80	210.91	104.29	2.33	20.691120	-156.444201	
217	WWA180504	Wailea Beach	WWA	13	05/04/18	09:05	26.1	35.1	6.64	99.7	8.19	0.81	115.35	10.40	6.15	180.13	24.25	1.86	20.681560	-156.443524	
218	WPL180504	Palauea	WPL	13	05/04/18	09:30	26.0	35.0	6.68	100.1	8.20	0.95	133.60	9.10	4.44	159.49	56.66	2.33	20.669565	-156.442907	
219	WPO180504	Poolenalena (Chang's Beach)	WPO	13	05/04/18	09:45	26.0	35.0	6.67	99.9	8.21	0.39	105.46	8.26	4.78	135.98	38.49	1.29	20.663390	-156.441968	
220	KWP180515	Waipuilani Park	KWP	14	05/15/18	07:45	24.3	33.0	5.93	85.5	8.01	5.60	139.44	13.82	8.57	533.87	22.54	5.18	20.755056	-156.459602	
221	KKS180515	Kihei South (Lipoa)	KKS	14	05/15/18	08:07	25.5	32.3	5.63	87.5	8.08	5.78	192.06	12.37	8.65	936.06	95.76	3.43	20.747334	-156.457881	
222	KKP180515	Kalama Park	KKP	14	05/15/18	08:27	25.4	34.2	6.85	101.3	8.15	5.83	140.31	14.98	7.00	358.41	45.89	3.40	20.730973	-156.453720	
223	KCP180515	Cove Park	KCP	14	05/15/18	08:44	26.0	32.0	7.01	103.4	8.15	2.08	346.50	31.68	25.54	1581.70	445.89	5.54	20.727434	-156.450077	
224	KKO180515	Kamaole Beach I	KKO	14	05/15/18	09:00	26.2	33.8	6.66	99.7	8.17	1.05	154.10	14.05	7.56	476.12	61.57	2.47	20.721985	-156.448183	
225	KKT180515	Kamaole Beach III	KKT	14	05/15/18	09:23	25.6	34.3	6.70	99.5	8.16	1.21	139.89	12.04	8.01	370.21	57.43	1.29	20.712908	-156.446596	
226	MML180516	Makena Landing	MML	14	05/16/18	07:50	25.2	33.9	6.82	100.2	8.15	3.69	142.93	14.58	10.55	506.37	55.93	5.61	20.653913	-156.441174	
227	MMB180516	Maluaka Beach	MMB	14	05/16/18	08:20	25.6	34.1	6.57	97.4	8.14	1.10	222.45	16.22	9.01	545.40	132.40	4.93	20.645598	-156.443859	
228	MON180516	Oneuli	MON	14	05/16/18	08:40	26.1	34.0	6.43	96.0	8.09	1.89	223.43	20.88	18.29	1432.59	145.27	2.64	20.639866	-156.447406	
229	MAN180516	Ahihi North	MAN	14	05/16/18	09:26	26.0	34.7	7.41	111.1	8.14	2.35	91.61	14.37	7.82	301.02	9.71	2.49	20.618366	-156.437572	
230	MAS180516	Ahihi South	MAS	14	05/16/18	09:46	26.5	33.8	6.46	97.2	8.05	1.66	158.82	22.87	19.35	1233.40	64.92	7.69	20.613800	-156.436853	
231	NHP180517	Haycraft Park	NHP	14	05/17/18	08:15	25.5	34.1	6.69	98.7	8.13	5.22	220.20	15.63	9.37	534.17	139.31	2.61	20.796414	-156.503198	
232	NKP180517	Kealia Pond	NKP	14	05/17/18	08:45	25.7	35.2	6.74	100.0	8.20	1.97	108.10	10.39	6.37	65.66	7.18	4.03	20.794936	-156.485587	
233	NSB180517	Sugar Beach	NSB	14	05/17/18	09:03	26.1	34.7	6.75	101.1	8.17	3.99	123.83	13.06	8.20	264.00	23.81	3.00	20.784204	-156.466463	
234	NKC180517	Kihei Canoe Club	NKC	14	05/17/18	09:20	26.4	34.0	6.71	100.8	8.13	3.29	325.86	15.25	9.48	611.53	250.51	1.98	20.781403	-156.463176	
235	NMP180517	Mai Poina 'Oe Ia'u	NMP	14	05/17/18	09:35	26.7	32.0	6.71	100.2	8.10	4.57	439.92	18.44	16.30	2308.03	350.97	4.01	20.774894	-156.460776	
236	NKN180517	Kalepolepo North	NKN	14	05/17/18	09:56	26.6	29.5	6.73	98.7	8.20	4.19	522.35	20.34	19.11	2903.71	416.27	4.70	20.765132	-156.459344	
237	WKD180518	Kilohana Dr	WKD	14	05/18/18	08:10	25.7	35.1	6.60	98.4	8.15	0.62	123.42	13.54	7.10	167.47	17.42	2.89	20.702214	-156.445921	
238	WKB180518	Keawekapu Beach	WKB	14	05/18/18	08:30	25.9	35.1	6.73	100.6	8.19	0.27	95.14	14.89	5.92	72.10	9.29	3.08	20.695939	-156.444632	
239	WUL180518	Ulua Beach	WUL	14	05/18/18	08:55	26.3	34.3	6.76	101.3	8.14	1.15	216.42	15.01	7.70	231.61	127.43	2.77	20.691120	-156.444201	
240	WWA180518	Wailea Beach	WWA	14	05/18/18	09:21	26.4	34.6	6.76	101.7	8.18	0.56	121.20	11.98	6.62	216.82	33.60	2.88	20.681560	-156.443524	
241	WPL180518	Palauea	WPL	14	05/18/18	09:41	26.6	34.8	6.74	101.8	8.20	1.35	171.70	9.77	7.13	225.00	82.03	2.61	20.669565	-156.442907	
242	WPO180518	Poolenalena (Chang's Beach)	WPO	14	05/18/18	10:01	26.5	34.8	6.71	101.4	8.22	0.80	151.38	12.96	6.43	177.21	59.31	3.37	20.663390	-156.441968	
243	KWP180529	Waipuilani Park	KWP	15	05/29/18	07:45	25.5	31.8	5.71	83.3	8.08	5.00	122.26	11.31	7.84	820.75	25.27	9.01	20.755056	-156.459602	
244	KKS180529	Kihei South (Lipoa)	KKS	15	05/29/18	08:00	26.5	32.5	5.73	85.3	8.08	4.68	198.08	8.93	8.66	1062.58	106.77	7.89	20.747334	-156.457881	
245	KKP180529	Kalama Park	KKP	15	05/29/18	08:16	26.0	34.8	6.27	93.6	8.12	4.39	142.20	6.45	5.24	411.02	50.98	6.01	20.730973	-156.453720	
246	KCP180529	Cove Park	KCP	15	05/29/18	08:30	25.9	33.0	6.37	94.2	8.12	1.84	666.80	33.53	30.26	2169.30	607.28	10.91	20.727434	-156.450077	
247	KKO180529	Kamaole Beach I	KKO	15	05/29/18	08:45	25.7	34.1	6.48	96.2	8.16	1.48	146.39	11.70	6.84	579.47	62.43	1.79	20.721985	-156.448183	
248	KKT180529	Kamaole Beach III	KKT	15	05/29/18	08:59	26.0	34.7	6.44	96.4	8.15	0.78	163.66	7.82	6.62	405.69	61.36	3.50	20.712908	-156.446596	
249	MML180530	Makena Landing	MML	15	05/30/18	07:46	25.2	34.6	6.68	98.9	8.15	2.48	136.54	8.94	7.65	450.74	58.25	4.80	20.653913	-156.441174	
250	MMB180530	Maluaka Beach	MMB	15	05/30/18	08:20	25.8	35.2	6.50	97.6	8.15	1.42	122.35	8.77	6.45	271.62	48.68	2.20	20.645598	-156.443859	
251	MON180530	Oneuli	MON	15	05/30/18	08:41	25.6	34.3	6.67	99.3	8.07	2.74	156.52	11.03	10.80	910.68	77.60	4.60	20.639866	-156.447406	
252	MBS180530	Makena Beach Shoreline	MBS	15	05/30/18	09:05	25.7	35.5	6.65	99.9	8.18	0.59	78.05	7.78	5.40	80.55	2.85	1.12	20.630610	-156.446183	
253	MAN180530	Ahihi North	MAN	15	05/30/18	09:27	25.8	35.3	7.06	106.1	8.12	0.94	81.37	9.52	8.38	319.99	8.11	4.94	20.618366	-156.437572	
254	MAS180530	Ahihi South	MAS	15	05/30/18	09:39	26.3	35.3	6.62	100.1	8.12	2.44	109.44	14.25	9.40	478.70	18.10	6.29	20.613800	-156.436853	
255	NHP180531	Haycraft Park	NHP	15	05/31/18	08:20	25.1	35.2	6.73	99.3	8.15	5.32	139.82	7.43	6.94	291.67	59.27	4.63	20.796414	-156.503198	
256	NKP180531	Kealia Pond	NKP	15	05/31/18	08:45	25.2	35.7	6.71	99.4	8.15	7.62	86.72	11.08	7.61	119.90	6.49	4.51	20.794936	-156.485587	
257	NSB180531	Sugar Beach	NSB	15	05/31/18	09:08	26.3	35.7	6.56	99.0	8.14	5.10	100.02	9.95	7.66	239.26	14.91	2.79	20.784204	-156.466463	
258	NKC180531	Kihei Canoe Club	NKC	15	05/31/18	09:30	26.2	35.0	6.55	98.4	8.11	7.47	306.32	12.28	8.20	601.17	231.73	2.56	20.781403	-156.463176	
259	NMP180531	Mai Poina 'Oe Ia'u	NMP	15	05/31/18	09:51	26.2	35.1	6.69	100.7	8.14	4.47	178.03	12.50	10.31	846.13	98.31	6.10	20.774894	-156.460776	
260	NKN180531	Kalepolepo North	NKN	15	05/31/18	10:05	26.4	32.8	6.69	99.8	8.15	13.13	280.96	15.33	13.32	1538.52	211.52	4.23	20.765132	-156.459344	
261	WKD180601	Kilohana Dr	WKD	15	06/01/18	08:00	25.6	35.3	6.67	99.4	8.15	1.17	114.50	9.59	5.95	202.29	35.84	3.66	20.702214	-156.445921	
262	WKB180601	Keawekapu Beach	WKB	15	06/01/18	08:35	25.7	35.7	6.75	101.1	8.18	0.31	83.10	7.69	4.72	38.25	6.43	3.73	20.695939	-156.444632	
263	WUL180601	Ulua Beach	WUL	15	06/01/18	08:55	25.9	34.8	6.59	98.6	8.14	1.00	210.54	8.51	5.68	239.99	134.91	4.60	20.691120	-156.444201	
264	WWA180601	Wailea Beach	WWA	15	06/01/18	09:25	26.1	35.5	6.58	99.2	8.19	0.48	97.50	6.82	4.34	58.85	12.46	4.54	20.681560	-156.443524	
265	WPL180601	Palauea	WPL	15	06/01/18	09:55	26.1	35.2	6.67	100.3	8.18	1.13	145.75	9.35	6.19	185.37	73.25	3.97	20.669565	-156.442907	
266	WPO180601	Poolenalena (Chang's Beach)	WPO	15	06/01/18	10:15	25.9	35.2	6.68	100.1	8.19	0.93	141.16	7.92	5.14	167.72	65.06	1.73	20.663390	-156.441968	
267	NKN180619	Kalepolepo North	NKN	16	06/19/18	08:01	26.1	33.6	5.78	86.2	8.14	2.33	231.66	11.42	8.69	885.09	108.48	5.27	20.765132	-156.459344	
268	KWP180619	Waipuilani Park	KWP	16	06/19/18	08:22	25.2	31.7	6.30	91.6	8.10	15.47	119.25	21.41	13.39	1189.07	42.58	4.98	20.755056	-156.459602	
269	KKS180619	Kihei South (Lipoa)	KKS	16	06/19/18	08:40	26.4	32.8	5.83	87.1	8.16	7.43	137.58	13.00	8.29	1024.13	72.94	4.13	20.747334	-156.457881	
270	KKP180619	Kalama Park	KKP	16	06/19/18	08:59	26.4	34.1	6.59	99.1	8.16	8.75	133.89	13.79	7.86	544.52	58.38	2.33	20.730973	-156.453720	
271	KCP180619	Cove Park	KCP	16	06/19/18	09:18	26.6	31.5	6.74	100.3	8.14	2.70	588.54	34.50	28.18	1966.27	385.03	7.63	20.727434	-156.450077	
272	MML180620	Makena Landing	MML	16	06/20/18	08:00	26.4	34.4	6.55	98.6	8.18	1.15	126.59	14.85	6.23	349.11	61.19	2.03	20.653913	-156.441174	
273	MMB180620	Maluaka Beach	MMB	16	06/20/18	08:25	27.0	34.9	6.54	99.8	8.18	1.25	108.68	14.82	6.12	243.06	48.83	0.35	20.645598	-156.443859	
274	MON180620	Oneuli	MON	16	06/20/18	08:50	26.7	35.1	6.57	99.8	8.12	1.28	92.13	12.49	5.13	282.12	19.25	4.23	20.639866	-156.447406	
275	MAN180620	Ahihi North	MAN	16	06/20/18	09:20	26.2	34.7	6.86	103.3	8.09	0.90	81.96	13.14	6.08	416.47	9.52	3.77	20.618366	-156.437572	
276	MAS180620	Ahihi South	MAS	16	06/20/18	09:25	26.1	35.2	6.27	94.5	8.13	0.50	71.23	16.78	6.45	93.55	13.82	8.17	20.613800	-156.436853	
277	NHP180621	Haycraft Park	NHP	16	06/21/18	08:12	26.3	34.7	6.72	101.2	8.15	2.49	110.50	14.07	5.53	356.06	55.87	2.52	20.796414	-156.503198	
278	NKP180621	Kealia Pond	NKP	16	06/21/18	08:38	25.9	35.2	6.72	100.6	8.18	1.16	67.91	13.94	7.63	61.52	9.21	0.89	20.794936	-156.485587	
279	NSB180621	Sugar Beach	NSB	16	06/21/18	09:00	26.9	35.1	6.66	101.5	8.18	4.59	91.78	12.75	7.33	200.98	27.48	1.10	20.784204	-156.466463	
280	NKC180621	Kihei Canoe Club	NKC	16	06/21/18	09:17	26.6	34.7	6.66	100.8	8.16	4.75	184.22	9.70	6.18	424.59	143.98	2.17	20.781403	-156.463176	
281	NMP180621	Mai Poina 'Oe Ia'u	NMP	16	06/21/18	09:32	27.2	33.5	6.55	99.4	8.14	2.07	244.23	13.48	10.51	1567.67	213.32	2.46	20.774894	-156.460776	
282	WKD180622	Kilohana Dr	WKD	16	06/22/18	07:59	26.5	34.9	6.53	98.7	8.16	0.71	106.42	11.21	5.66	251.98	54.11	2.17	20.702214	-156.445921	
283	WKB180622	Keawekapu Beach	WKB	16	06/22/18	08:25	26.6	35.1	6.65	100.6	8.16	0.59	84.04	12.71	5.37	138.95	19.44	2.92	20.695939	-156.444632	
284	WUL180622	Ulua Beach	WUL	16	06/22/18	08:55	26.7	34.5	6.61	100.6	8.14	0.92	160.57	15.81	4.65	214.36	102.77	2.23	20.691120	-156.444201	
285	WPL180622	Palauea	WPL	16	06/22/18	09:10	26.8	35.0	6.61	100.4	8.19	0.40	171.28	16.60	5.09	143.53	47.12	6.63	20.669565	-156.442907	
286	WPO180622	Poolenalena (Chang's Beach)	WPO	16	06/22/18	09:30	27.3	35.1	6.64	101.8	8.20	0.33	96.83	13.11	4.26	127.09	33.22	0.62	20.663390	-156.441968	
287	NKN180710	Kalepolepo North	NKN	17	07/10/18	07:50	26.6	33.2	5.71	85.5	8.16	0.85	207.46	15.35	7.09	954.70	140.48	5.50	20.765132	-156.459344	
288	KWP180710	Waipuilani Park	KWP	17	07/10/18	08:15	26.2	32.3	4.88	72.3	8.07	2.30	105.31	13.68	6.96	944.71	32.03	4.74	20.755056	-156.459602	
289	KKS180710	Kihei South (Lipoa)	KKS	17	07/10/18	08:35	27.2	32.9	5.29	79.9	8.13	3.41	104.46	14.15	4.93	789.34	32.33	4.12	20.747334	-156.457881	
290	KKP180710	Kalama Park	KKP	17	07/10/18	09:00	26.9	34.0	6.58	99.7	8.17	5.54	162.33	14.19	7.65	601.27	113.56	5.02	20.730973	-156.453720	
291	KCP180710	Cove Park	KCP	17	07/10/18	09:15	27.5	30.7	6.50	97.5	8.14	6.83	631.19	37.89	27.51	2032.47	394.44	10.16	20.727434	-156.450077	
292	MML180711	Makena Landing	MML	17	07/11/18	07:52	26.3	33.7	6.39	95.2	8.14	1.95	177.12	14.51	10.25	820.35	130.91	3.28	20.653913	-156.441174	
293	MMB180711	Maluaka Beach	MMB	17	07/11/18	08:24	26.7	34.6	6.36	96.1	8.17	0.58	139.99	14.89	5.96	316.42	78.09	5.22	20.645598	-156.443859	
294	MON180711	Oneuli	MON	17	07/11/18	08:50	26.9	34.2	6.46	97.8	8.10	2.17	140.51	15.29	12.56	1045.01	98.91	4.11	20.639866	-156.447406	
295	MAN180711	Ahihi North	MAN	17	07/11/18	09:14	26.7	34.8	7.18	108.6	8.18	1.58	116.43	15.21	7.73	350.11	15.07	5.06	20.618366	-156.437572	
296	MAS180711	Ahihi South	MAS	17	07/11/18	09:35	26.7	32.2	6.56	99.0	8.13	1.72	86.68	14.84	12.40	708.58	29.75	11.93	20.613800	-156.436853	
